 ['David Xu', '642', '22.88'],
 ['Patrick Ciorna', '643', '22.89'],
 ['Patrick O&#x27;Hagan', '644', '22.90'],
 ['Meyer Hitch', '645', '22.91'],
 ['Eli Wichman', '646', '22.93'],
 ['Gibson Williams', '647', '22.97'],
 ['Misha Kabunov', '648', '22.98'],
 ['Hunter Raymer', '649', '23.05'],
 ['Dan Berke', '650', '23.07'],
 ['Tanner Sheffert', '651', '23.08'],
 ['Logan Martin', '652', '23.09'],
 ['Jack Hensley', '653', '23.11'],
 ['Isaac Shang', '654', '23.12'],
 ['Hugh Harrison', '654', '23.12'],
 ['Alessandro Pereira', '656', '23.13'],
 ['Anthony Ramirez', '657', '23.17'],
 ['Jack starrett', '657', '23.17'],
 ['Noah Lang', '659', '23.18'],
 ['Koray Aydin', '660', '23.19'],
 ['Sam Carmignani', '660', '23.19'],
 ['Damian Nerling', '662', '23.21'],
 ['Trey Mastandrea', '663', '23.23'],
 ['Palmer Bice', '664', '23.26'],
 ['Peter Wendol', '665', '23.29'],
 ['Colby Williams', '666', '23.31'],
 ['Ricky Beebe', '666', '23.31'],
 ['Sebastian VAN DE LOGT', '666', '23.31'],
 ['Alex Gertner', '669', '23.32'],
 ['Tiaan Burger', '669', '23.32'],
 ['Hizir Kaan Karlik', '671', '23.37'],
 ['David Mazyan', '672', '23.41'],
 ['Cam Blevins-Mohr', '673', '23.43'],
 ['Patrick Puzon', '673', '23.43'],
 ['Eason Cormack', '675', '23.47'],
 ['Michail Trusov', '675', '23.47'],
 ['Will Spencer', '677', '23.48'],
 ['Joe Sorrell', '678', '23.50'],
 ['Jadeon Carter', '678', '23.50'],
 ['Soren Cooper', '680', '23.52'],
 ['Franek Sokolowski', '680', '23.52'],
 ['Chase Gravitt', '682', '23.53'],
 ['Jack Samuels', '682', '23.53'],
 ['Vincent Kay', '682', '23.53'],
 ['Owen Kerkezi', '685', '23.55'],
 ['Cruz Lopez', '685', '23.55'],
 ['Eli Nelson', '687', '23.56'],
 ['Austin Hickok', '688', '23.57'],
 ['Mehmet Zeren', '689', '23.59'],
 ['Karl Ghannam', '690', '23.62'],
 ['Jimmy Rogers', '691', '23.63'],
 ['Lucas Arnaldo', '691', '23.63'],
 ['Gavin Santoso', '693', '23.64'],
 ['Riley Carswell', '694', '23.68'],
 ['Noah Van Zuidam', '695', '23.69'],
 ['Mason Crews', '695', '23.69'],
 ['Maddox Hammonds', '697', '23.70'],
 ['Josh Donovan', '697', '23.70'],
 ['Dominik Kwiecien', '699', '23.72'],
 ['Oliver Feng', '700', '23.74'],
 ['Bradley McKenzie', '701', '23.76'],
 ['Cole Kawaja', '702', '23.81'],
 ['Owen McKelvey', '703', '23.84'],
 ['Jacob Kim', '704', '23.87'],
 ['Evan Boratto', '705', '23.89'],
 ['Isaac Buchan', '705', '23.89'],
 ['Eli Edmondson', '707', '23.90'],
 ['Arda Sarikaya', '707', '23.90'],
 ['Auggie Lapys', '709', '23.91'],
 ['Bob Frazer', '710', '23.96'],
 ['Ian Spooner', '711', '23.97'],
 ['Alex Mansur', '712', '23.98'],
 ['Wesley Schlachter', '713', '24.00'],
 ['Gavin Coggan', '714', '24.04'],
 ['Ryan Stamer', '715', '24.07'],
 ['Ben Hatchard', '716', '24.10'],
 ['Atticus Sternke', '717', '24.11'],
 ['Andrew Nathe', '717', '24.11'],
 ['Jackson Merkel', '719', '24.12'],
 ['Mark O&#x27;Mara', '720', '24.13'],
 ['Carson Kalish', '721', '24.15'],
 ['Noah Caiserman', '722', '24.16'],
 ['Colin Davis', '723', '24.18'],
 ['Kaden Alarcon', '724', '24.19'],
 ['Felix Vicknair', '724', '24.19'],
 ['Pierce McShane', '726', '24.23'],
 ['Trevor Olson', '727', '24.25'],
 ['Michael Fox', '728', '24.30'],
 ['Mathias Esteves De Macedo', '729', '24.32'],
 ['Hunter Hua', '730', '24.34'],
 ['Matt Fortson', '730', '24.34'],
 ['Hil Lindsay', '730', '24.34'],
 ['Asher Allebach', '733', '24.35'],
 ['Gavin Shifflett', '733', '24.35'],
 ['Winston Liang', '733', '24.35'],
 ['Hamza Kamal', '736', '24.38'],
 ['Nicholas Skavinski', '736', '24.38'],
 ['Jacob Lin', '738', '24.39'],
 ['DK Nakashima', '739', '24.41'],
 ['Jamie Crawford', '739', '24.41'],
 ['Sebastián Masar', '739', '24.41'],
 ['Finlay Pope', '742', '24.42'],
 ['Gabriel Vidotti', '743', '24.43'],
 ['Erik Oman', '744', '24.46'],
 ['Avery Pellicano', '745', '24.49'],
 ['Eli Panachyda', '746', '24.51'],
 ['Aneesh Veeravatnam', '747', '24.59'],
 ['Bobby Regan', '748', '24.61'],
 ['Jack Fulham', '749', '24.65'],
 ['Phelim Crowley', '749', '24.65'],
 ['Campbell Noel', '751', '24.66'],
 ['Matthew King', '752', '24.67'],
 ['Michael van Heerden', '753', '24.69'],
 ['Harry Belbot', '754', '24.70'],
 ['Joao da Cruz Guedes', '754', '24.70'],
 ['Jinu Hong', '756', '24.71'],
 ['Anderson Bishop', '757', '24.77'],
 ['Duca Stefan Mircea', '758', '24.79'],
 ['Quinn OMara', '759', '24.81'],
 ['Connor Bennett', '760', '24.82'],
 ['David Brophy', '761', '24.83'],
 ['Joseph Pollock', '762', '24.87'],
 ['Braeden Roach', '763', '24.88'],
 ['Azariah Mamousette', '764', '24.90'],
 ['Max Osman', '765', '24.92'],
 ['Andy Pleiman', '766', '24.93'],
 ['Pietro Testi', '767', '24.94'],
 ['William Jones', '768', '24.95'],
 ['Egor Kovalev', '769', '24.98'],
 ['FRANCESCO MUNNO', '770', '25.01'],
 ['Preston Cleary', '771', '25.02'],
 ['Boris Kolev', '772', '25.03'],
 ['Jack Cummins', '773', '25.09'],
 ['Maddax Thompson', '774', '25.10'],
 ['Evan Angeline', '775', '25.11'],
 ['Nandor Szabo', '775', '25.11'],
 ['Anthony Zhang', '777', '25.15'],
 ['Patrick Maldonado', '777', '25.15'],
 ['Gregory Yukhvid', '779', '25.17'],
 ['Sherwin Xu', '780', '25.20'],
 ['Brady Moore', '781', '25.22'],
 ['Carlos Valderrama', '782', '25.24'],
 ['Travis Hitt', '783', '25.25'],
 ['Matthew So', '783', '25.25'],
 ['Joshua Witkowski', '785', '25.27'],
 ['Jed Ritchie', '786', '25.28'],
 ['Daniel Wolson', '787', '25.30'],
 ['Owen Cromer', '788', '25.32'],
 ['Arvid Farro', '789', '25.35'],
 ['Quinn Marchionini', '790', '25.40'],
 ['Max Enes', '791', '25.42'],
 ['Blaise VanSlyke', '792', '25.45'],
 ['Thomas Cechini', '793', '25.46'],
 ['Nicola Saito', '794', '25.48'],
 ['Luke Eskola', '795', '25.49'],
 ['Jake Nowoswiat', '796', '25.51'],
 ['Nathan Noel', '797', '25.52'],
 ['Ty Dropic', '798', '25.54'],
 ['Jack Hathaway', '799', '25.56'],
 ['Kai Kawakami-Lynd', '800', '25.59'],
 ['Amaan Siddiqui', '801', '25.60'],
 ['Michael Gaier', '802', '25.62'],
 ['Felix Medina', '803', '25.63'],
 ['Mason Zadina', '804', '25.64'],
 ['Keegan Elgie', '805', '25.65'],
 ['Ante Caktas', '805', '25.65'],
 ['Max Yeoh', '807', '25.67'],
 ['Sean McGinley', '808', '25.68'],
 ['Christian Gayle', '809', '25.69'],
 ['Neil Burger', '809', '25.69'],
 ['Coleman Kimmel', '811', '25.70'],
 ['Pablo Santos', '812', '25.71'],
 ['Danny Rinchiuso', '813', '25.73'],
 ['Finn Arrillaga', '814', '25.74'],
 ['Caleb Dulin', '815', '25.77'],
 ['Dylan Alt', '816', '25.78'],
 ['Jeremiah Goodwin', '817', '25.79'],
 ['Owen Howell', '818', '25.80'],
 ['River Chiang', '819', '25.81'],
 ['Henry Montgomery', '819', '25.81'],
 ['Ryin Ruaboro', '821', '25.83'],
 ['Torsten Hokanson', '821', '25.83'],
 ['Gabriele Beverini', '823', '25.86'],
 ['Keaton Barwick', '824', '25.87'],
 ['Hugh Henry', '825', '25.90'],
 ['Tyler Kay', '826', '25.93'],
 ['Drew Culverhouse', '827', '25.95'],
 ['Jack Potier', '828', '25.96'],
 ['Carter Baum', '829', '25.98'],
 ['Anthony Simmons', '830', '26.00'],
 ['Tyler Coapstick', '830', '26.00'],
 ['Noah Pelinkovic', '832', '26.01'],
 ['Darrel Shin', '832', '26.01'],
 ['Arnas Monkelis', '834', '26.03'],
 ['Adam Li', '834', '26.03'],
 ['Jay Stewart', '836', '26.04'],
 ['Liam Seifert', '837', '26.08'],
 ['Chase Dai', '837', '26.08'],
 ['Daniel Shelstad', '837', '26.08'],
 ['Jackson Steider', '840', '26.09'],
 ['Mateo Agusti', '840', '26.09'],
 ['Nathan Lee', '842', '26.10'],
 ['Evan curran', '843', '26.12'],
 ['David Gutin', '843', '26.12'],
 ['Elijah Holliman', '843', '26.12'],
 ['Isaac Wardle', '843', '26.12'],
 ['Riley Burton', '847', '26.15'],
 ['Jaques Harrison', '848', '26.16'],
 ['Derin Ozbas', '849', '26.17'],
 ['Otis Tsai', '850', '26.19'],
 ['Hunter Dawson', '851', '26.22'],
 ['Gabe Kazmierczak', '852', '26.23'],
 ['Brady Wainionpaa', '852', '26.23'],
 ['Miguel Leal Vieira', '854', '26.26'],
 ['Ethan Nus', '855', '26.29'],
 ['Theo Tuunelis', '855', '26.29'],
 ['Brady Bauernshub', '855', '26.29'],
 ['Brian Nguyen', '858', '26.33'],
 ['Cohen Mackay', '858', '26.33'],
 ['Nicholas Lee', '860', '26.35'],
 ['Daniel Krajewski', '861', '26.36'],
 ['Shane Tebeest', '861', '26.36'],
 ['Julian Hemmer', '863', '26.37'],
 ['Tanay Gupta', '864', '26.38'],
 ['Seth Graber', '865', '26.39'],
 ['Quinn Delaney', '866', '26.40'],
 ['Truman Brun', '867', '26.41'],
 ['Caden Blamer', '867', '26.41'],
 ['Chase Denigan', '867', '26.41'],
 ['Luke Mendelsohn', '867', '26.41'],
 ['Kartikeyan Nair', '871', '26.43'],
 ['Ian Lutz', '872', '26.46'],
 ['Jon Smith', '873', '26.47'],
 ['ZJ Hays', '874', '26.48'],
 ['kasparas Venslauskas', '875', '26.50'],
 ['Lucas Odorici', '875', '26.50'],
 ['Josiah Dang', '877', '26.51'],
 ['Samuel Martin', '878', '26.52'],
 ['Macek Vandermolen', '879', '26.53'],
 ['Sam Hicks', '879', '26.53'],
 ['jihoon Bae', '879', '26.53'],
 ['Trenton Cassens', '882', '26.54'],
 ['Michał Rżyski', '882', '26.54'],
 ['Aara Parseghian', '884', '26.57'],
 ['Gabriel Aleman', '885', '26.59'],
 ['Landon Schemel', '886', '26.60'],
 ['Kyle Johnson', '886', '26.60'],
 ['Arminas Murenas', '888', '26.62'],
 ['Charles Williamson', '889', '26.65'],
 ['Ismar Catic', '890', '26.66'],
 ['Carl Stauffer', '891', '26.69'],
 ['Solomon Goins', '892', '26.70'],
 ['David Abarbanel', '893', '26.71'],
 ['Jakub Krupa', '894', '26.73'],
 ['Alex Diatchenko', '894', '26.73'],
 ['Gabe Hudgens', '894', '26.73'],
 ['Maddax Thompson', '894', '26.73'],
 ['Frank Nguyen', '894', '26.73'],
 ['Garrett Dennis', '899', '26.76'],
 ['Zach Proulx', '899', '26.76'],
 ['Isak Brkanovic', '901', '26.77'],
 ['Jonah Hoffman', '902', '26.80'],
 ['Gavin Kock', '903', '26.82'],
 ['Dallas Jones', '904', '26.83'],
 ['Micah Churchill', '904', '26.83'],
 ['Eric Ding', '906', '26.85'],
 ['Leon Mikulski', '907', '26.86'],
 ['Owen Vale', '907', '26.86'],
 ['Spencer Campbell', '909', '26.87'],
 ['Yonathan Cohen', '909', '26.87'],
 ['Augustin Boussion', '909', '26.87'],
 ['Jackson Boettner', '912', '26.90'],
 ['Marcus Pineiro', '913', '26.91'],
 ['Jackson Bubar', '914', '26.92'],
 ['Thomson Parlette', '914', '26.92'],
 ['Noah Brereton', '916', '26.93'],
 ['Simon Li', '917', '26.94'],
 ['Max Boylan', '917', '26.94'],
 ['Josh Hart', '917', '26.94'],
 ['Fran Miodrag', '920', '26.96'],
 ['Daniel Lawrence', '921', '26.97'],
 ['Patrick Grant', '921', '26.97'],
 ['Zeno Ubertalli', '921', '26.97'],
 ['Bayden Todd', '924', '26.99'],
 ['Jett Dooley', '924', '26.99'],
 ['Amogh Venkatesh', '926', '27.00'],
 ['Matthew Amodio', '927', '27.03'],
 ['Noah Potter', '928', '27.04'],
 ['Nathan Xu', '929', '27.09'],
 ['James Widner', '929', '27.09'],
 ['Damien Figuet Kossyrev', '931', '27.10'],
 ['peyton selts', '931', '27.10'],
 ['Sam Wolfe', '933', '27.12'],
 ['Aiden Tillis', '933', '27.12'],
 ['Olivier desjardins', '933', '27.12'],
 ['Michael Ivanov', '936', '27.14'],
 ['Sebastian Sandoval', '937', '27.16'],
 ['Emmet Cousins', '937', '27.16'],
 ['Nick Hardt', '939', '27.18'],
 ['Zeke Garzon', '940', '27.19'],
 ['Ethan Placencia-nAZARENO', '941', '27.21'],
 ['Ryan Mendlick', '941', '27.21'],
 ['Ben Flasch', '941', '27.21'],
 ['Daniel Ybarbo', '944', '27.22'],
 ['John Ivnik', '944', '27.22'],
 ['Slade Stephens', '946', '27.23'],
 ['Sergej Trbojevic', '947', '27.29'],
 ['Arjun Velayutham', '947', '27.29'],
 ['Zack Vervlied', '949', '27.31'],
 ['Tyler Turgeon', '950', '27.32'],
 ['Paul Pokatragool', '951', '27.35'],
 ['Will Keyes', '951', '27.35'],
 ['Riley Conway', '951', '27.35'],
 ['Ben Farello', '954', '27.36'],
 ['Sam Hibbert', '955', '27.37'],
 ['Brady Cannon', '956', '27.38'],
 ['Avi Sharma', '956', '27.38'],
 ['Carl Mollenbach', '956', '27.38'],
 ['Jayden Kadiman', '956', '27.38'],
 ['Nelson Denny', '956', '27.38'],
 ['James Crosbie', '961', '27.39'],
 ['JT Tucker', '962', '27.40'],
 ['Camden Smith', '963', '27.42'],
 ['Nartcan Sari', '963', '27.42'],
 ['Jacob Smith', '965', '27.43'],
 ['Leo Gustavsson', '966', '27.44'],
 ['Taylor Bell', '967', '27.45'],
 ['Dustin Saguros', '968', '27.46'],
 ['Paddy Chapman', '969', '27.48'],
 ['Griffin Barlow', '970', '27.50'],
 ['Benjamin Lingenfelter', '971', '27.51'],
 ['Trey Smith', '972', '27.52'],
 ['Joshua McBride', '973', '27.54'],
 ['Carter Robertson', '973', '27.54'],
 ['Wiktor Pacewicz', '973', '27.54'],
 ['Jackson Hill', '973', '27.54'],
 ['David Skov', '973', '27.54'],
 ['Jack Ventre', '978', '27.55'],
 ['Diego Valdes', '979', '27.57'],
 ['Evan Vellescig', '979', '27.57'],
 ['Nolan Lemon', '981', '27.59'],
 ['Jag Zwaschka', '981', '27.59'],
 ['Cruz Eklund', '983', '27.61'],
 ['Andrew Ballard', '984', '27.62'],
 ['David Sapozhnikov', '985', '27.63'],
 ['Will Sammy', '985', '27.63'],
 ['Owen Cather', '987', '27.64'],
 ['Ryan Powers', '988', '27.66'],
 ['Will Heinze', '989', '27.67'],
 ['Travis Ayers', '990', '27.68'],
 ['Daniel van Wyk', '991', '27.69'],
 ['Alexander Yin', '992', '27.76'],
 ['Matthew Cattaneo', '993', '27.78'],
 ['Robert Alvarez', '993', '27.78'],
 ['Basilio Ledesma', '995', '27.80'],
 ['Blake Nelson', '995', '27.80'],
 ['Jackson Heinlein-Preseault', '997', '27.82'],
 ['Fisher Kelly', '998', '27.85'],
 ['Sultanbek Azat', '999', '27.86'],
 ['Jaden Davillier', '999', '27.86'],
 ['Karolis Varanavicius', '1001', '27.88'],
 ['Jake Barela', '1001', '27.88'],
 ['Daneel Polakoff', '1003', '27.89'],
 ['Nathan Butler', '1004', '27.93'],
 ['Kenny Meyer', '1005', '27.94'],
 ['conner trinidad', '1005', '27.94'],
 ['Wyatt Julian', '1007', '27.95'],
 ['Owen Byrd', '1007', '27.95'],
 ['Dominik Woznicki', '1009', '27.99'],
 ['Zikuan Wang', '1010', '28.00'],
 ['Bryce Ruder', '1011', '28.02'],
 ['Jon Mendelssohn', '1012', '28.05'],
 ['Conner Verbanas', '1012', '28.05'],
 ['Selim Oguz', '1012', '28.05'],
 ['Spencer Thompson', '1015', '28.06'],
 ['Braden Weise', '1016', '28.07'],
 ['Sawyer Lehman', '1017', '28.13'],
 ['Anderson Bennett', '1018', '28.21'],
 ['Gleb Bassov', '1019', '28.23'],
 ['Cade Doherty', '1020', '28.25'],
 ['Henry Brooks', '1021', '28.27'],
 ['omar fathy', '1022', '28.29'],
 ['Troy Valdovinos', '1023', '28.30'],
 ['Caden Wong', '1024', '28.32'],
 ['Nikola Zhekov', '1024', '28.32'],
 ['Roshi Turner', '1026', '28.34'],
 ['Brayden Hunt', '1026', '28.34'],
 ['Nicholas Woolery', '1028', '28.35'],
 ['Arthur Shen Tonetto', '1028', '28.35'],
 ['Noah Chang', '1030', '28.36'],
 ['Adriaan Mostert', '1031', '28.37'],
 ['Seğmen Duygun', '1032', '28.38'],
 ['Ollie Dennis', '1033', '28.44'],
 ['Matti Gabler', '1033', '28.44'],
 ['Adam Wong', '1035', '28.48'],
 ['Vincent Krilanovich', '1036', '28.49'],
 ['Peter J Fetter', '1037', '28.50'],
 ['Jacob Zimmerman', '1038', '28.51'],
 ['Nick Marrero', '1039', '28.52'],
 ['Carson Agnew', '1039', '28.52'],
 ['Alex Fusti-Molnar', '1039', '28.52'],
 ['Nicolas Ogawa', '1042', '28.53'],
 ['Micah Spector', '1042', '28.53'],
 ['Rohan Shearer', '1044', '28.55'],
 ['Mikołaj Oczkowicz', '1045', '28.56'],
 ['Matthew Gray', '1046', '28.57'],
 ['Ollie Mouat', '1046', '28.57'],
 ['Kellen Frazier', '1048', '28.59'],
 ['Oliwier Wójciak', '1049', '28.61'],
 ['Owen Guthrie', '1050', '28.65'],
 ['Chetan Raghavan', '1050', '28.65'],
 ['Lucas Horchani', '1050', '28.65'],
 ['Nathan Wu', '1053', '28.66'],
 ['Cooper Wiese', '1054', '28.68'],
 ['Nate Temeles', '1054', '28.68'],
 ['Lucas Amaral', '1056', '28.69'],
 ['Theodore Thomas', '1056', '28.69'],
 ['Evan Niemeyer', '1058', '28.71'],
 ['Daniel Bittner', '1058', '28.71'],
 ['Spencer Pfaff', '1058', '28.71'],
 ['Carter Tiv', '1061', '28.72'],
 ['Arthur Lin', '1061', '28.72'],
 ['Ettore Miotti', '1061', '28.72'],
 ['Henry Stimson', '1064', '28.73'],
 ['Conner Dean', '1064', '28.73'],
 ['Filip Dedoevic', '1066', '28.74'],
 ['Milne Milne', '1067', '28.75'],
 ['Yasen Bonev', '1068', '28.77'],
 ['Nicholas Green', '1069', '28.81'],
 ['Jaiden Crivello', '1069', '28.81'],
 ['Emre Arican', '1071', '28.83'],
 ['Oliver Santana', '1072', '28.85'],
 ['Ben Schlotterer', '1073', '28.86'],
 ['Ben Price', '1074', '28.89'],
 ['Aggelos Kollilekas', '1075', '28.90'],
 ['Christian Marrujo', '1076', '28.94'],
 ['Evan Creter', '1076', '28.94'],
 ['Fred Brown', '1078', '28.95'],
 ['Max Dexter', '1079', '28.97'],
 ['kiernan tague', '1079', '28.97'],
 ['Dylan Bonilla', '1079', '28.97'],
 ['Marcus Tran', '1082', '29.00'],
 ['Peter Peyser', '1083', '29.02'],
 ['Ryan Meek', '1084', '29.03'],
 ['Watt Wilkinson', '1085', '29.06'],
 ['Juan Jose De Armas Delgado', '1085', '29.06'],
 ['Glen Tanner', '1087', '29.08'],
 ['Sean Bugler', '1088', '29.09'],
 ['Josh Martin', '1089', '29.10'],
 ['Ian Ortiz', '1089', '29.10'],
 ['Owen Collins', '1091', '29.11'],
 ['AJ Gomez', '1091', '29.11'],
 ['Tugra Ozdemir', '1093', '29.13'],
 ['Max Hite', '1093', '29.13'],
 ['Tate Robertson', '1095', '29.14'],
 ['Danny Pierce', '1096', '29.16'],
 ['Cameron Byrd', '1097', '29.18'],
 ['Mason Hemmert', '1097', '29.18'],
 ['Riley Smith', '1099', '29.19'],
 ['Sean Neirynck', '1099', '29.19'],
 ['Eric Yoo', '1101', '29.20'],
 ['Jura Domanovac', '1102', '29.21'],
 ['Teddy Mcdonough', '1103', '29.22'],
 ['Cody Ano', '1104', '29.23'],
 ['Alexander Lawrie', '1104', '29.23'],
 ['Johnny Knobel III', '1106', '29.25'],
 ['Owen Ziolkowski', '1107', '29.27'],
 ['Theodore Ho', '1108', '29.28'],
 ['Muhammad Ahmed Durrani', '1109', '29.29'],
 ['Kevin Liu', '1109', '29.29'],
 ['Gentry Comstock', '1111', '29.30'],
 ['Mason Menz', '1112', '29.31'],
 ['Boris Ivanov', '1113', '29.32'],
 ['Sam Skibo', '1114', '29.34'],
 ['Brendan Kirberger', '1115', '29.37'],
 ['Alex Dillon', '1116', '29.38'],
 ['Max Perry', '1116', '29.38'],
 ['William Jeffery', '1116', '29.38'],
 ['Hector Mu', '1119', '29.39'],
 ['Wade Chandgie', '1120', '29.41'],
 ['Garrett Levendofsky', '1121', '29.45'],
 ['Cameron Gawn', '1121', '29.45'],
 ['Jackson Heether', '1123', '29.46'],
 ['Jack Beckman', '1123', '29.46'],
 ['Jack Szuba', '1125', '29.47'],
 ['Owen Walsh', '1126', '29.48'],
 ['Hayden Barnes', '1127', '29.51'],
 ['George Emrhein', '1127', '29.51'],
 ['Daniel Fu', '1127', '29.51'],
 ['Max Gu', '1130', '29.52'],
 ['Robin Koehler', '1131', '29.53'],
 ['Jonah Nathanson', '1132', '29.55'],
 ['Lucas Wright', '1132', '29.55'],
 ['Lincoln Hymas', '1134', '29.56'],
 ['Nathan Turpin', '1135', '29.57'],
 ['Jan Pulic', '1136', '29.58'],
 ['Carter Lange', '1137', '29.59'],
 ['Tanner Lopez', '1138', '29.63'],
 ['Austin Lewis', '1139', '29.64'],
 ['Brady Hinshaw', '1140', '29.66'],
 ['Matthew Kim', '1141', '29.67'],
 ['Bennett Harris', '1142', '29.70'],
 ['Eli Celtnieks', '1142', '29.70'],
 ['Logan Turra', '1142', '29.70'],
 ['Matthias McFarlane', '1145', '29.75'],
 ['Tyler Liu', '1145', '29.75'],
 ['Maxim Kolbunov', '1147', '29.76'],
 ['Sy Pizzolato', '1148', '29.77'],
 ['Aiden Rhee', '1149', '29.78'],
 ['David Hammond', '1150', '29.79'],
 ['Owen Mahoney', '1151', '29.81'],
 ['Joshua Tatro', '1152', '29.84'],
 ['Derek Yao', '1153', '29.85'],
 ['Max Maycher', '1153', '29.85'],
 ['Demian Hidalgo', '1153', '29.85'],
 ['Max Tucker', '1156', '29.89'],
 ['Danis Volontir', '1156', '29.89'],
 ['Bruno Vergara', '1158', '29.90'],
 ['Owyn Keiderling', '1159', '29.91'],
 ['Kaito Quiroz', '1160', '29.92'],
 ['Henry Flasch', '1161', '29.95'],
 ['Kaio Faftine', '1162', '29.96'],
 ['Cooper Stenken', '1163', '30.00'],
 ['Caden Wells', '1164', '30.01'],
 ['Peter Roca', '1165', '30.02'],
 ['David Gao', '1165', '30.02'],
 ['Benjamin Schiffman', '1167', '30.05'],
 ['Isaac Anger', '1167', '30.05'],
 ['Tyler Swartz', '1169', '30.09'],
 ['Tuğra Oksar', '1169', '30.09'],
 ['Dylan Cardosi', '1169', '30.09'],
 ['Michael Morrow', '1172', '30.10'],
 ['Josh Starkey', '1172', '30.10'],
 ['Owen Fowler', '1172', '30.10'],
 ['Charlie Hayden', '1175', '30.11'],
 ['T-J Gray', '1176', '30.12'],
 ['Vincent Huele', '1177', '30.13'],
 ['Charlie Hill', '1178', '30.14'],
 ['Brady King', '1178', '30.14'],
 ['Dawson Rice', '1180', '30.15'],
 ['Dmytro Yevdokymov', '1180', '30.15'],
 ['Gus Miller', '1182', '30.17'],
 ['Alex Malaj', '1183', '30.18'],
 ['Aidan Jackson', '1183', '30.18'],
 ['Mark Lofye', '1183', '30.18'],
 ['Charles Yu', '1186', '30.19'],
 ['Fionn Byrne', '1187', '30.20'],
 ['Colt Stoecker', '1188', '30.21'],
 ['Owen Blanford', '1189', '30.23'],
 ['Mark Miekus', '1190', '30.24'],
 ['Metehan Uslu', '1190', '30.24'],
 ['Terry Lee', '1192', '30.25'],
 ['Kyle Davis', '1192', '30.25'],
 ['Avery Coker', '1194', '30.26'],
 ['Frank Pang', '1195', '30.28'],
 ['Sean Lingafelt', '1195', '30.28'],
 ['Nicholas Arinduque', '1195', '30.28'],
 ['Harrison James', '1195', '30.28'],
 ['Christian McAuley', '1199', '30.29'],
 ['Patrick Benington', '1199', '30.29'],
 ['Bryce Spangler', '1199', '30.29'],
 ['Luke Kirincich', '1202', '30.30'],
 ['Enzo Fath', '1203', '30.31'],
 ['Roy Dafinoiu', '1204', '30.33'],
 ['Jay Gulvady', '1205', '30.35'],
 ['Matt Brown', '1206', '30.36'],
 ['George Radic', '1207', '30.37'],
 ['Hunter Lemmon', '1208', '30.38'],
 ['Ulee Klebeck', '1209', '30.40'],
 ['Brady Murdick', '1210', '30.42'],
 ['Jayen Viscaino', '1211', '30.45'],
 ['CJ Eickhoff', '1211', '30.45'],
 ['Stefan Todorov', '1211', '30.45'],
 ['Winston Wang', '1214', '30.46'],
 ['Andrey Radkevich', '1215', '30.47'],
 ['Connor Lauritzen', '1216', '30.50'],
 ['Noah Blashka', '1217', '30.51'],
 ['Patch Robinson', '1217', '30.51'],
 ['Daniel Harvey', '1219', '30.55'],
 ['Evan Schott', '1219', '30.55'],
 ['Justin Mikels', '1221', '30.56'],
 ['Carson Olson', '1221', '30.56'],
 ['Tyler Jackson', '1221', '30.56'],
 ['Kacper Porwik', '1224', '30.57'],
 ['Colin Shaffer', '1225', '30.60'],
 ['Kai Namba', '1225', '30.60'],
 ['Jamie Gray', '1227', '30.61'],
 ['Walter Armstrong', '1228', '30.63'],
 ['Lucas Brown', '1228', '30.63'],
 ['Youssef Awad', '1230', '30.64'],
 ['Caleb Steward', '1231', '30.65'],
 ['Zach May', '1232', '30.66'],
 ['Connor Kelly', '1232', '30.66'],
 ['Jamal Deek', '1234', '30.67'],
 ['Samuel Lee', '1235', '30.68'],
 ['Noah Wheeler', '1235', '30.68'],
 ['Garrett Taylor', '1237', '30.69'],
 ['Garrett Haggmark', '1237', '30.69'],
 ['Lovro Rados', '1239', '30.72'],
 ['Tanner Hansen', '1239', '30.72'],
 ['Tugay Pala', '1241', '30.75'],
 ['Kevin Tu', '1242', '30.76'],
 ['Jake Greenleaf', '1243', '30.77'],
 ['Jack MacMillan', '1243', '30.77'],
 ['Leo Guleryuz', '1245', '30.78'],
 ['George Libecco', '1246', '30.81'],
 ['Oliver Lazenby', '1247', '30.82'],
 ['Donald Palmer', '1247', '30.82'],
 ['Frankie Adamo', '1249', '30.83'],
 ['Hayden O&#x27;Hare', '1249', '30.83'],
 ['Darcy Higgins', '1249', '30.83'],
 ['Cole Conlan', '1252', '30.85'],
 ['Seif Dawy', '1252', '30.85'],
 ['Evan Harris', '1254', '30.87'],
 ['Noah Barrett', '1255', '30.89'],
 ['Toby Winston', '1255', '30.89'],
 ['Alex Johnson', '1255', '30.89'],
 ['Drew Cellar', '1258', '30.90'],
 ['Jeffrey Wolfe', '1259', '30.91'],
 ['Gavin Logan', '1259', '30.91'],
 ['Finn Munley', '1261', '30.92'],
 ['Andrew Takach', '1262', '30.93'],
 ['Xander Halfen', '1263', '31.00'],
 ['Ethan Harvey', '1263', '31.00'],
 ['Richard Wang', '1265', '31.04'],
 ['Nevin Shaw', '1265', '31.04'],
 ['Lucas Abd', '1267', '31.05'],
 ['Nathan Lindstrom', '1268', '31.08'],
 ['Luka Van Dijk', '1269', '31.13'],
 ['Luke Roman', '1270', '31.15'],
 ['Kellen Morford', '1271', '31.16'],
 ['Oliver Albinzon', '1272', '31.17'],
