 ['Drake Shepherdson', '647', '44.95'],
 ['Miles Roth', '647', '44.95'],
 ['Max Aesoph', '649', '44.97'],
 ['Will Mulder', '649', '44.97'],
 ['Will Rankin', '651', '44.98'],
 ['Augustus Friedel', '652', '44.99'],
 ['Zeke Rasmussen', '653', '45.00'],
 ['Eli Baker', '653', '45.00'],
 ['Taeho Kim', '655', '45.07'],
 ['Adrian Cortez-Martinez', '656', '45.08'],
 ['Johnathan Kirk', '656', '45.08'],
 ['Adam Malik Azizur Riza', '658', '45.09'],
 ['Sebastian Lee', '658', '45.09'],
 ['Maxwell Jackson', '660', '45.12'],
 ['Lucas Kim', '660', '45.12'],
 ['Kaiden Cracraft', '662', '45.15'],
 ['Lio Martinez', '663', '45.19'],
 ['Charlie Penn', '664', '45.20'],
 ['Samuel Hall', '665', '45.24'],
 ['Jayden Phan', '666', '45.27'],
 ['Samuel Killpack', '667', '45.28'],
 ['Chase Moore', '667', '45.28'],
 ['Diego Romero Flores', '669', '45.33'],
 ['Jaydison Dacuycuy', '670', '45.34'],
 ['Ryder Nichols', '670', '45.34'],
 ['Kobi Spink', '672', '45.43'],
 ['Kaleb Montgomery', '673', '45.45'],
 ['Bora Kocataskin', '674', '45.48'],
 ['Aiden Lee', '675', '45.53'],
 ['Abram Rickstrew', '676', '45.54'],
 ['Mario Maravilla', '677', '45.55'],
 ['Sam Holl', '678', '45.59'],
 ['Alex Arluck', '679', '45.64'],
 ['Fabrizio Patrarca', '680', '45.67'],
 ['Peter Wittnebel', '681', '45.70'],
 ['Elliot Vech', '681', '45.70'],
 ['Oliver Quinones', '683', '45.74'],
 ['Aleksandar Lakovic', '684', '45.76'],
 ['Evan Longmeyer', '685', '45.77'],
 ['Liam Lavedas', '686', '45.78'],
 ['Altay Akkol', '687', '45.80'],
 ['Jay Hou', '688', '45.87'],
 ['Stingray Sanchez Gomez', '689', '45.90'],
 ['Charlie Bronk', '690', '45.95'],
 ['Will von Doussa', '690', '45.95'],
 ['Aiden Arbeau', '692', '45.96'],
 ['Nick Brooks', '693', '46.00'],
 ['Thatcher Douwes', '694', '46.04'],
 ['Joseph Woods', '695', '46.06'],
 ['Jack Martin', '696', '46.07'],
 ['Kazım Berke Işık', '696', '46.07'],
 ['Brady Schermer', '698', '46.08'],
 ['Abhinav Agnihotri', '699', '46.11'],
 ['Liam Fletcher-Ford', '700', '46.13'],
 ['Jimmy Piper', '700', '46.13'],
 ['Ben Ong', '702', '46.14'],
 ['Philip Timmerman', '703', '46.15'],
 ['Ashton Hanna', '704', '46.17'],
 ['Asher Takazawa', '704', '46.17'],
 ['Brody Johnson', '706', '46.18'],
 ['nicholas kamor', '707', '46.19'],
 ['Grayson Reck', '708', '46.20'],
 ['Charlie Sears', '709', '46.22'],
 ['Wyatt MacDonald', '710', '46.25'],
 ['Ciaran Lee', '711', '46.26'],
 ['Grant Wehr', '712', '46.27'],
 ['Miles Marx', '713', '46.29'],
 ['Clark Young', '714', '46.30'],
 ['Bryce Lowe', '714', '46.30'],
 ['Dmitrijs Sterbs', '716', '46.31'],
 ['Nicholas Peng', '717', '46.34'],
 ['Declan Foy', '717', '46.34'],
 ['Ethan Kim', '719', '46.38'],
 ['Charlie Alexander', '719', '46.38'],
 ['Bradley Chen', '721', '46.44'],
 ['Ethan Brown', '722', '46.47'],
 ['Josh Reed', '723', '46.51'],
 ['Landyn Kruse', '724', '46.52'],
 ['Takeyoshi Odaira', '725', '46.53'],
 ['Jake Dolphin', '726', '46.56'],
 ['Andrew Petersen', '727', '46.60'],
 ['Noah Kirk', '728', '46.62'],
 ['Lex Gustat', '729', '46.64'],
 ['Jovan Mijailovic', '730', '46.65'],
 ['Ethan Lu', '731', '46.66'],
 ['Andrew Li', '732', '46.67'],
 ['Alex Zendegui', '733', '46.68'],
 ['Carter Corbett', '734', '46.77'],
 ['Kirill Chacon', '735', '46.78'],
 ['Harrison Tragle', '736', '46.79'],
 ['Keegan Brown', '737', '46.81'],
 ['Ethan Young', '737', '46.81'],
 ['Adam Sobczak', '739', '46.83'],
 ['Michael Metz', '739', '46.83'],
 ['Allen Wu', '741', '46.84'],
 ['Clay Crosson', '742', '46.89'],
 ['Miles Bunyar', '743', '46.90'],
 ['Auggie Kimmel', '743', '46.90'],
 ['Samuel Jackson', '745', '46.92'],
 ['Alex Harbaugh', '746', '46.93'],
 ['Alex Stinson', '747', '46.96'],
 ['Harrison Bae', '748', '46.98'],
 ['Aidas Aleksandravicius', '749', '46.99'],
 ['Josiah Weber', '750', '47.00'],
 ['Carter Menne', '751', '47.07'],
 ['Emery Hess', '752', '47.08'],
 ['Sam Kiemm', '753', '47.10'],
 ['Cameron Kitching', '754', '47.11'],
 ['Adrian Hernandez-Fuentes', '755', '47.12'],
 ['Alexander Benecke', '756', '47.14'],
 ['Wilson Marcum', '757', '47.17'],
 ['Joshua Seluzhitskiy', '758', '47.18'],
 ['Henry Williams', '758', '47.18'],
 ['Cooper Franz', '758', '47.18'],
 ['Eric Hou', '761', '47.19'],
 ['Alex Atkins', '762', '47.27'],
 ['Max Weber', '762', '47.27'],
 ['Deniz Ucku', '764', '47.30'],
 ['Will Larkin', '765', '47.32'],
 ['Kobe! Sim', '766', '47.33'],
 ['Preston Lamp', '767', '47.38'],
 ['Ethan White', '768', '47.39'],
 ['Gabe Oliva-Booth', '769', '47.41'],
 ['Bobby Holter', '770', '47.43'],
 ['John Liu', '770', '47.43'],
 ['Santiago Balbis Portal', '770', '47.43'],
 ['Alex Ivanov', '773', '47.44'],
 ['Cole Herbet', '774', '47.48'],
 ['Jazon Nunez', '775', '47.54'],
 ['James Cosgrove', '776', '47.56'],
 ['Jake Shoemaker', '777', '47.67'],
 ['Inno Song', '778', '47.70'],
 ['Matthew DeMoss', '779', '47.79'],
 ['Joseph Park', '779', '47.79'],
 ['Alex Fenza', '781', '47.84'],
 ['Andy Gafton', '782', '47.88'],
 ['Jacob Kim', '783', '47.89'],
 ['Kaden Henderson', '784', '47.90'],
 ['Mason Hill', '785', '47.91'],
 ['Jack Griswold', '786', '47.95'],
 ['AJ Windt', '787', '48.01'],
 ['Cole Smith', '787', '48.01'],
 ['Nathan Deeney', '789', '48.02'],
 ['Brendan LeeNguyen', '790', '48.07'],
 ['Andres Benderskii', '790', '48.07'],
 ['Dylan Nier', '792', '48.08'],
 ['Tulio Figarola', '793', '48.10'],
 ['Nash Parsons', '793', '48.10'],
 ['Ante Tunjic', '795', '48.11'],
 ['Bennett Seitz', '796', '48.13'],
 ['Atlas Metin', '797', '48.14'],
 ['Aidan Walsh', '797', '48.14'],
 ['Lucas Ball', '799', '48.19'],
 ['Ben Allen', '800', '48.20'],
 ['Charlie Ruddell', '801', '48.21'],
 ['Kannon Klement', '802', '48.22'],
 ['Braeden Renken', '802', '48.22'],
 ['Alex Kirin', '804', '48.23'],
 ['Trenton Reimer', '805', '48.24'],
 ['Kai Mcmeeking', '806', '48.25'],
 ['Eje Kim', '806', '48.25'],
 ['Isaac Paul', '808', '48.28'],
 ['Max Johnston', '809', '48.31'],
 ['Owen Toole', '809', '48.31'],
 ['Noah Schlueter', '811', '48.34'],
 ['Jonathan Richardson', '812', '48.37'],
 ['Owen La Grou', '812', '48.37'],
 ['Cormac McEwen', '814', '48.38'],
 ['Calvin Provost', '815', '48.43'],
 ['Charlie Michael', '816', '48.45'],
 ['Ryan Huang', '817', '48.47'],
 ['Chase Valentine', '817', '48.47'],
 ['Connor Good', '817', '48.47'],
 ['George Thiede', '820', '48.49'],
 ['Joseph Miao', '821', '48.55'],
 ['Tim Sardak', '821', '48.55'],
 ['Isaiah Greenlee', '823', '48.58'],
 ['Mason Bridges', '824', '48.68'],
 ['Radford Walker', '825', '48.70'],
 ['Grant Dwyer', '825', '48.70'],
 ['Hugh Wargin', '827', '48.71'],
 ['Jack Suggs DeSorbo', '828', '48.72'],
 ['Sean Anderson', '829', '48.73'],
 ['Brett Ziser', '830', '48.77'],
 ['Ian Millsaps', '831', '48.78'],
 ['sungkook kim', '832', '48.79'],
 ['Paxton Boyd', '833', '48.83'],
 ['Jake Miller', '834', '48.87'],
 ['Zidan Lam', '834', '48.87'],
 ['Caleb Livesay', '836', '48.88'],
 ['Max Kleyer', '837', '48.90'],
 ['Collin Beu', '838', '48.92'],
 ['Matt Nichols', '838', '48.92'],
 ['Houston Bickers', '840', '48.94'],
 ['Jun Wong', '840', '48.94'],
 ['Ethan Davies', '842', '48.96'],
 ['Jeremiah Green', '843', '48.97'],
 ['Parker Sloan', '844', '49.00'],
 ['Edward Yang', '845', '49.01'],
 ['Marcus Richter', '846', '49.02'],
 ['Tucker Raymond', '846', '49.02'],
 ['Matthieu Fresco', '848', '49.03'],
 ['Bayne Dotson', '849', '49.04'],
 ['Landon Tran', '850', '49.08'],
 ['Brandon Liu', '850', '49.08'],
 ['Tyler Dugan', '852', '49.12'],
 ['Jack Ackerman', '852', '49.12'],
 ['Kaan Tapik', '854', '49.13'],
 ['Damon Krauss', '855', '49.17'],
 ['Eli Robbeloth', '856', '49.30'],
 ['Arthur Romero Rabello', '857', '49.33'],
 ['Peter Saunders', '858', '49.37'],
 ['Teddy O’Donnell', '859', '49.40'],
 ['Noah Pickett', '860', '49.41'],
 ['Noah Distefano', '861', '49.42'],
 ['Koert Bouma', '862', '49.44'],
 ['Antonio Liang', '863', '49.52'],
 ['Robin Boyd', '864', '49.53'],
 ['Phil Grece', '865', '49.54'],
 ['Lorenzo Wenger', '866', '49.57'],
 ['Avery Cover', '867', '49.59'],
 ['Noah Stern', '868', '49.62'],
 ['Matthew Glod', '869', '49.67'],
 ['Zachary Johnson', '869', '49.67'],
 ['Andrew He', '871', '49.72'],
 ['Rylan Chaput', '872', '49.73'],
 ['Henry Van Peteghem', '873', '49.75'],
 ['George Zhou', '874', '49.77'],
 ['Kaden Padilla', '875', '49.82'],
 ['John Landers', '876', '49.83'],
 ['Nate Shockley', '877', '49.84'],
 ['Ted Yuan', '878', '49.86'],
 ['Jonathan Lee', '879', '49.87'],
 ['Samuel Ospina', '880', '49.88'],
 ['Dean Papachronis', '881', '49.92'],
 ['Greyson Royer', '882', '49.95'],
 ['Matt Schomaker', '883', '50.07'],
 ['Camdyn Napper', '884', '50.08'],
 ['Kaenan Joyce', '885', '50.15'],
 ['Rafael McBroom', '886', '50.17'],
 ['Logan Kelly', '887', '50.19'],
 ['Zachary Catong', '887', '50.19'],
 ['Jayden Kieffer', '889', '50.20'],
 ['Casey Carpenter-Ross', '890', '50.21'],
 ['Owen Hohm', '891', '50.25'],
 ['Seth Woldtvedt', '892', '50.28'],
 ['Aiden Crull', '893', '50.30'],
 ['Ernest Czeremcha', '894', '50.32'],
 ['Lincoln Gage', '895', '50.33'],
 ['Ashton Boeke', '896', '50.38'],
 ['Pierce Brundage', '897', '50.39'],
 ['Alex Burnside', '898', '50.42'],
 ['Benjamin HE', '899', '50.51'],
 ['Karter King', '899', '50.51'],
 ['Logan Mullen', '899', '50.51'],
 ['Sammy Ismandar', '902', '50.55'],
 ['James Williams', '903', '50.64'],
 ['Graham Sutherland', '904', '50.67'],
 ['Jonah Corbitt', '904', '50.67'],
 ['Ezra Coulter', '904', '50.67'],
 ['Ethan Chipriano', '907', '50.68'],
 ['William Dahnke', '908', '50.72'],
 ['Maddy Karun', '908', '50.72'],
 ['Luke Mazon', '910', '50.74'],
 ['Aidan Copeland', '911', '50.75'],
 ['Anthony Kopinski', '912', '50.77'],
 ['Josh Brown', '913', '50.78'],
 ['Will Liu', '914', '50.82'],
 ['Duncan Skogerson', '915', '50.83'],
 ['Donny Kennedy', '915', '50.83'],
 ['Terry Gould', '917', '50.85'],
 ['Noah Brumback', '918', '50.88'],
 ['Cooper Zugelder', '919', '50.89'],
 ['Nathan Matimu', '919', '50.89'],
 ['Joe Castadot', '921', '50.91'],
 ['Darius Damian', '922', '50.93'],
 ['Zachary Mihok', '922', '50.93'],
 ['Liam Doty', '922', '50.93'],
 ['James Bravo', '922', '50.93'],
 ['Aaron Gordon', '926', '50.97'],
 ['Nicholas Rabinowitz', '927', '50.98'],
 ['Andrew Boh', '928', '50.99'],
 ['Logan Chow', '929', '51.00'],
 ['Phoenix Vaonakis', '930', '51.01'],
 ['Vihaan Chatterjee', '931', '51.02'],
 ['Kaiden Bonner', '931', '51.02'],
 ['Julius Ferguson', '933', '51.04'],
 ['Galen Zhou', '934', '51.06'],
 ['Kai Chung', '935', '51.08'],
 ['William Duan', '936', '51.17'],
 ['Johann Palamattam', '936', '51.17'],
 ['Everson Connors', '938', '51.18'],
 ['Seth Basilio', '939', '51.20'],
 ['Wyatt Davis', '940', '51.23'],
 ['Neil Zhou', '940', '51.23'],
 ['Dylan Krupnik', '942', '51.25'],
 ['Haoyu Zhang', '943', '51.26'],
 ['Henry Holtan', '943', '51.26'],
 ['carlos andres Diaz Lecca', '945', '51.27'],
 ['Kaleb Montgomery', '946', '51.31'],
 ['Nathan Weiner', '947', '51.37'],
 ['Alex Roy', '948', '51.38'],
 ['Austen Hays', '949', '51.43'],
 ['Daniel Gasparino', '950', '51.44'],
 ['River Hawkins', '950', '51.44'],
 ['Kees deHart', '952', '51.45'],
 ['Jorvir Tigrero Lopez', '953', '51.46'],
 ['Carter Hoffmann', '953', '51.46'],
 ['Eli Watson', '955', '51.49'],
 ['Matthew Baker', '955', '51.49'],
 ['Max Stockdale', '957', '51.50'],
 ['Matthew Leach', '958', '51.52'],
 ['Mason Bowler', '959', '51.56'],
 ['Ethan Chang', '960', '51.58'],
 ['Eli Hazlet', '961', '51.59'],
 ['Ethan Choi', '961', '51.59'],
 ['Chase Mohrman', '963', '51.60'],
 ['Austin Hughes', '964', '51.63'],
 ['Nathan Searls', '965', '51.66'],
 ['Chris Carlisle', '965', '51.66'],
 ['Daniel Nemesh', '967', '51.68'],
 ['Broc Hafl', '967', '51.68'],
 ['Landon Johnson', '969', '51.69'],
 ['Nick Butler', '970', '51.70'],
 ['Mason Bussman', '971', '51.72'],
 ['Jonas Yiengst', '972', '51.73'],
 ['Julian Malecki', '972', '51.73'],
 ['David Ramirez', '974', '51.74'],
 ['Luis Vega', '975', '51.76'],
 ['Tucker Ensign', '976', '51.77'],
 ['Kelan Whitehouse', '977', '51.78'],
 ['Michael Gierucki', '977', '51.78'],
 ['Jakub Burczynski', '977', '51.78'],
 ['Martin Omarov', '980', '51.79'],
 ['Leo Niemoller', '981', '51.83'],
 ['Isaac Soles', '982', '51.85'],
 ['Patrick Gabler', '983', '51.86'],
 ['Harrison Frost', '984', '51.89'],
 ['Ber Ewing', '985', '51.90'],
 ['Luis Matos', '986', '51.92'],
 ['Jerry Fan', '987', '51.93'],
 ['Gabe Salles', '987', '51.93'],
 ['Vinny Basil', '989', '51.96'],
 ['Elliot Simon', '990', '51.97'],
 ['Maddax Harlan', '991', '51.98'],
 ['Luka Beslic', '992', '52.00'],
 ['Braylen May', '993', '52.01'],
 ['Van Nguyen', '993', '52.01'],
 ['Theodore Shum', '993', '52.01'],
 ['Ryan Sykes', '996', '52.04'],
 ['Eli Morgan', '996', '52.04'],
 ['Joe D&#x27;Antonio', '998', '52.07'],
 ['Jacob Tsai', '999', '52.08'],
 ['Enzo Fontana', '1000', '52.12'],
 ['Zack-Andre Johnson', '1001', '52.13'],
 ['Max Li', '1002', '52.16'],
 ['Tobias Damico-Lassman', '1003', '52.18'],
 ['Drew Shippey', '1004', '52.19'],
 ['Kyle Kaufert', '1004', '52.19'],
 ['Camden Royster', '1006', '52.21'],
 ['Iggy Bohn', '1007', '52.23'],
 ['Eric Yu', '1007', '52.23'],
 ['Evan Minakas', '1009', '52.24'],
 ['Crawford Craig', '1009', '52.24'],
 ['Dom Dolezel', '1011', '52.25'],
 ['Mark Rigor', '1012', '52.33'],
 ['Bryson Himmelheber', '1013', '52.38'],
 ['Liam Korenblit', '1013', '52.38'],
 ['Daniel Myers', '1015', '52.40'],
 ['Jason Park', '1016', '52.41'],
 ['Alex Viazmetinov', '1017', '52.42'],
 ['Jax Hardt', '1018', '52.45'],
 ['Kadin Pyka', '1019', '52.48'],
 ['Derrick Mai', '1020', '52.49'],
 ['Veer Puri', '1021', '52.50'],
 ['Mostafa Abbass', '1022', '52.52'],
 ['Ethan Sotelo', '1023', '52.54'],
 ['Milos Pavlovic', '1024', '52.55'],
 ['Sandro Thornton', '1024', '52.55'],
 ['Ethan Ng', '1024', '52.55'],
 ['Ethan Jetty', '1027', '52.56'],
 ['Evan Xu', '1027', '52.56'],
 ['Kyle Kim', '1029', '52.62'],
 ['Elijah Hutzal', '1029', '52.62'],
 ['Hayden Mok', '1029', '52.62'],
 ['ELI Hong', '1032', '52.63'],
 ['Alfonso Cides', '1033', '52.65'],
 ['Rylan Heyerly', '1033', '52.65'],
 ['Christopher Wasko', '1033', '52.65'],
 ['Karson Grace', '1036', '52.68'],
 ['Dylan Ristenbatt', '1037', '52.72'],
 ['Yuchen Wei', '1038', '52.76'],
 ['Gray Shippy', '1039', '52.81'],
 ['Justin Romaine', '1040', '52.82'],
 ['Yifan Qiu', '1041', '52.83'],
 ['Lucas Barnes', '1041', '52.83'],
 ['Cam Sanchez', '1043', '52.84'],
 ['Omar Kamal', '1044', '52.85'],
 ['Colin Stueber', '1045', '52.86'],
 ['Jake Blanford', '1046', '52.87'],
 ['Alex Keenan', '1047', '52.88'],
 ['Graham Chang', '1047', '52.88'],
 ['Colin Yang', '1049', '52.89'],
 ['Roger Zhang', '1050', '52.94'],
 ['Peter Sui', '1051', '52.95'],
 ['Charlie Ashton', '1052', '53.01'],
 ['Luka Fisher', '1053', '53.03'],
 ['Owen Stutz', '1054', '53.06'],
 ['William Loeffel', '1055', '53.07'],
 ['Austin Zhang', '1056', '53.09'],
 ['Parker Bucko', '1057', '53.18'],
 ['Michael Lee', '1057', '53.18'],
 ['Tellis Bumgarner', '1059', '53.19'],
 ['Kevin Ward', '1059', '53.19'],
 ['Nithin Raghavan', '1059', '53.19'],
 ['Yikai Feng', '1059', '53.19'],
 ['Matthew Swett', '1063', '53.20'],
 ['Dominic Morana', '1064', '53.21'],
 ['Matthew Suh', '1065', '53.27'],
 ['Jack Rodenkirch', '1066', '53.28'],
 ['Teddy Martin', '1067', '53.34'],
 ['Ben Matyas', '1068', '53.36'],
 ['Talon Silverstein', '1069', '53.37'],
 ['Jackson Curttright', '1070', '53.38'],
 ['PIN-RUEI HUANG', '1071', '53.40'],
 ['Matthew Lee', '1072', '53.41'],
 ['Will Greenlee', '1073', '53.42'],
 ['Bradley Woolpert', '1074', '53.44'],
 ['Aidan Verga', '1074', '53.44'],
 ['Ethan Stone', '1076', '53.47'],
 ['Max Manaois', '1077', '53.51'],
 ['Joel Roycik', '1078', '53.53'],
 ['Jacob Madden', '1079', '53.59'],
 ['Robert Pedersen', '1080', '53.60'],
 ['Parson Ursell', '1081', '53.61'],
 ['Ryan Ong', '1082', '53.63'],
 ['Nishant Reed', '1083', '53.66'],
 ['Oscar Valdez', '1084', '53.69'],
 ['Evan Powers', '1085', '53.71'],
 ['Luke Conley', '1085', '53.71'],
 ['Riley Brownell', '1087', '53.72'],
 ['Andrew Fulton', '1088', '53.77'],
 ['Noah Wojcik', '1089', '53.80'],
 ['Hudson Peters', '1090', '53.81'],
 ['William Skelton', '1091', '53.83'],
 ['Matthew Siliato', '1092', '53.84'],
 ['Grady Kling', '1093', '53.86'],
 ['Jasper Qiu', '1093', '53.86'],
 ['Blake Kann', '1093', '53.86'],
 ['Brendan Yatchenko', '1096', '53.90'],
 ['Mark Edwards', '1096', '53.90'],
 ['Jackson Wagoner', '1098', '53.94'],
 ['Levi Sexton', '1099', '53.95'],
 ['Daniel Jones', '1099', '53.95'],
 ['Jake Dunaway', '1101', '53.96'],
 ['Eric Tian', '1102', '53.98'],
 ['Alex Hernandez', '1103', '54.00'],
 ['Lukas Pechacek', '1104', '54.03'],
 ['Dean Tucker', '1105', '54.05'],
 ['Max Curran', '1106', '54.10'],
 ['Kirill Suceveanu', '1107', '54.11'],
 ['Dominic Lousberg', '1108', '54.18'],
 ['Kyle Jesmanowicz', '1109', '54.19'],
 ['Wyatt Downey', '1110', '54.20'],
 ['Parker Gaillard', '1110', '54.20'],
 ['Armaan Dhar', '1112', '54.21'],
 ['Vlad Roman', '1113', '54.22'],
 ['Moses Wolf', '1114', '54.23'],
 ['Ignacio Garcia', '1115', '54.24'],
 ['Howard Yang', '1115', '54.24'],
 ['Ethan Hedges', '1117', '54.26'],
 ['Isaac Kemper', '1118', '54.27'],
 ['Bruce Snyder', '1119', '54.28'],
 ['Ocean Li', '1120', '54.35'],
 ['Aaden Lutman', '1121', '54.41'],
 ['Tyler Ip', '1122', '54.42'],
 ['Max Seibold', '1123', '54.48'],
 ['Ian Letson', '1124', '54.55'],
 ['Quinn Osborn', '1125', '54.56'],
 ['Alex Koutris', '1126', '54.57'],
 ['Hagen Lee', '1127', '54.63'],
 ['Alex Pham', '1128', '54.64'],
 ['Nathaniel Ye', '1129', '54.65'],
 ['Daniel Allen', '1129', '54.65'],
 ['Zach Paggi', '1129', '54.65'],
 ['Dylan Heldenbrand', '1132', '54.67'],
 ['Jason Cobb', '1133', '54.68'],
 ['Emiliano Horta Baltazar', '1134', '54.70'],
 ['Ryan Yip', '1134', '54.70'],
 ['Yakov Cerros', '1136', '54.71'],
 ['Nolan Clark', '1136', '54.71'],
 ['Ting-Hao (Justin) Chang', '1138', '54.72'],
 ['Alex Serafin', '1139', '54.74'],
 ['Mason Wardlow', '1139', '54.74'],
 ['Ethan Schoenfeldt', '1141', '54.77'],
 ['Michal Michalek', '1141', '54.77'],
 ['Blake Colwell', '1143', '54.80'],
 ['Willem Hogenesch', '1143', '54.80'],
 ['Chance Harberts', '1143', '54.80'],
 ['Xavier Kulak', '1146', '54.81'],
 ['Caleb Stuhlmacher', '1147', '54.86'],
 ['Sam Sasaki', '1148', '54.87'],
 ['Santiago Fernandez', '1149', '54.90'],
 ['Jasper Qui', '1149', '54.90'],
 ['Will Lancaster', '1151', '54.93'],
 ['Domenico Sotomayor', '1152', '54.97'],
 ['Jared Craven', '1153', '54.99'],
 ['Gus Constantine', '1153', '54.99'],
 ['Jax Smith-Ruttan', '1155', '55.00'],
 ['Jacob Epoca', '1156', '55.02'],
 ['Eddie Grimes', '1157', '55.06'],
 ['Aaron Cochran', '1158', '55.09'],
 ['Nathan Chan', '1158', '55.09'],
 ['Nathan Qiu', '1160', '55.10'],
 ['Vincent Battaglini', '1161', '55.13'],
 ['Milko Panchev', '1161', '55.13'],
 ['Aaron Choi', '1163', '55.16'],
 ['Nico Bonel Muras', '1164', '55.20'],
 ['Karolis Juska', '1164', '55.20'],
 ['Hiro Huang', '1166', '55.21'],
 ['Emory Vorndam', '1166', '55.21'],
 ['Keen Odom', '1168', '55.29'],
 ['David Li', '1169', '55.30'],
 ['Aidan Ward', '1170', '55.31'],
 ['Ryan Pelosi', '1171', '55.34'],
 ['Sebastian Erickson', '1172', '55.37'],
 ['Austin Lafferty', '1173', '55.39'],
 ['Gibson Meyering', '1174', '55.40'],
 ['Bennett Jones', '1175', '55.48'],
 ['Michael Bunzendahl', '1176', '55.50'],
 ['Matthew Slavin', '1177', '55.54'],
 ['MARIOS GERASIMOPOULOS', '1178', '55.55'],
 ['Mack Sterling', '1179', '55.56'],
 ['Leo Pitassi', '1180', '55.59'],
 ['Matthew Luenberger', '1180', '55.59'],
 ['Logan Larive', '1182', '55.63'],
 ['Dylan Rohyans', '1183', '55.65'],
 ['Greg Rydberg', '1183', '55.65'],
 ['Silas Piotrowski', '1185', '55.69'],
 ['Patrick Mao', '1186', '55.70'],
 ['Jacob Callahan', '1187', '55.74'],
 ['Michael Malikov', '1188', '55.76'],
 ['Richard Keck', '1189', '55.77'],
 ['Landen Tran', '1190', '55.81'],
 ['Danny Garcia', '1191', '55.86'],
 ['Chris Brown', '1191', '55.86'],
 ['Arris Tokay', '1193', '55.94'],
 ['Marcus Rasmussen', '1194', '56.00'],
 ['Wrede Johnson', '1195', '56.04'],
 ['Kade Spencer', '1195', '56.04'],
 ['Jan Boersma', '1197', '56.06'],
 ['Walker Aitchison', '1198', '56.07'],
 ['Francis Zhao', '1199', '56.09'],
 ['Steven Kong', '1200', '56.10'],
 ['Noah Rogers', '1201', '56.14'],
 ['Payton Lee', '1202', '56.19'],
 ['Jack Tovornik', '1203', '56.20'],
 ['Conner Mattingly', '1204', '56.23'],
 ['David Halligan', '1205', '56.25'],
 ['Jacob Idio', '1206', '56.26'],
 ['Dane Mason', '1206', '56.26'],
 ['Boon Khunduang', '1206', '56.26'],
 ['Rylan Hoy', '1206', '56.26'],
 ['Mark Lou', '1210', '56.27'],
 ['Ethan Pfaff', '1211', '56.28'],
 ['Carson Muenchow', '1212', '56.29'],
 ['Jordan Neo', '1212', '56.29'],
 ['James Berg', '1214', '56.31'],
 ['Jace Neeb', '1215', '56.34'],
 ['Gabe Russell-Webster', '1216', '56.36'],
 ['Weilee Yang', '1217', '56.39'],
 ['Sam Woodworth', '1217', '56.39'],
 ['Emmanuel Xenakis', '1219', '56.41'],
 ['Jayden Jacobson', '1220', '56.44'],
 ['Reagan Alegria', '1221', '56.45'],
 ['Ryley Clough', '1222', '56.46'],
 ['Davin Bachtel', '1223', '56.47'],
 ['Luke Finn', '1224', '56.48'],
 ['Thomas Daligault', '1225', '56.49'],
 ['Arsenii Kustov', '1226', '56.55'],
 ['Nate Housman', '1227', '56.56'],
 ['Jonathan Lombardo', '1228', '56.58'],
 ['Chase Fleming', '1228', '56.58'],
 ['Logan MacDonald', '1230', '56.60'],
 ['Andrew O&#x27;Day', '1230', '56.60'],
 ['Stepan Vandysh', '1232', '56.61'],
 ['Joshua Leu', '1233', '56.62'],
 ['Lawrence Wong', '1234', '56.63'],
 ['Kevin Han', '1234', '56.63'],
 ['Ben Wrenholt', '1236', '56.64'],
 ['Ben Fuesler', '1236', '56.64'],
 ['Miles Stock', '1238', '56.65'],
 ['Kevin Chen', '1239', '56.68'],
 ['Karl Linde', '1240', '56.69'],
 ['Jimmy Young', '1241', '56.72'],
 ['Shlok Chowdhury', '1241', '56.72'],
 ['Anton Mazepa', '1243', '56.73'],
 ['Aiden Rodriguez', '1243', '56.73'],
 ['Cole Long', '1245', '56.76'],
 ['Jack Borraga', '1246', '56.80'],
 ['Cullen Smith', '1247', '56.83'],
 ['Billy Sanderson', '1248', '56.85'],
 ['Sam Strohecker', '1249', '56.88'],
 ['Ben stafford', '1250', '56.89'],
 ['Counts Plyler', '1251', '56.91'],
 ['Ryan Cha', '1252', '56.92'],
 ['Eric Wang', '1252', '56.92'],
 ['Pearson Kratky', '1254', '56.96'],
 ['Evan Jaudon', '1255', '56.97'],
 ['Jackson Smith', '1256', '56.98'],
 ['Jan Chlipala', '1257', '57.01'],
 ['Dylan Lepert', '1257', '57.01'],
 ['Alejandro Agard', '1259', '57.04'],
 ['Hugh Wargin', '1260', '57.08'],
 ['Alex Hoffman', '1261', '57.09'],
 ['Preston She', '1261', '57.09'],
 ['Carter Biscotte', '1263', '57.10'],
 ['Cole Peters', '1264', '57.11'],
 ['Myles Anderson', '1265', '57.13'],
 ['Carson Mosel', '1265', '57.13'],
 ['Andy Beahan', '1267', '57.14'],
 ['Parker Hagan', '1268', '57.16'],
 ['Max Chiu', '1269', '57.20'],
 ['Arthur Moreira', '1269', '57.20'],
 ['Anders Watanabe', '1271', '57.22'],
 ['Jackson Hill', '1272', '57.23'],
 ['Siwoo Jeong', '1272', '57.23'],
 ['James Meiselbach', '1274', '57.24'],
 ['Michael Wang', '1274', '57.24'],
 ['Jake Calvert', '1276', '57.27'],
 ['Liam Frostic', '1277', '57.28'],
 ['David Wang', '1278', '57.29'],
 ['Owen Patterson', '1279', '57.34'],
